pdf_url,pdf_status_code,pdf_content_length
https://www.europarl.europa.eu/doceo/document/PV-4-1999-01-13_EN.pdf,200,43935
https://www.europarl.europa.eu/doceo/document/PV-4-1999-01-14_EN.pdf,200,49891
https://www.europarl.europa.eu/doceo/document/PV-4-1999-01-15_EN.pdf,200,25171
https://www.europarl.europa.eu/doceo/document/PV-4-1999-01-27_EN.pdf,200,33795
https://www.europarl.europa.eu/doceo/document/PV-4-1999-01-28_EN.pdf,200,54206
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-08_EN.pdf,200,44758
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-09_EN.pdf,200,64381
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-10_EN.pdf,200,58322
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-11_EN.pdf,200,68142
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-12_EN.pdf,200,26547
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-24_EN.pdf,200,43279
https://www.europarl.europa.eu/doceo/document/PV-4-1999-02-25_EN.pdf,200,33398
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-08_EN.pdf,200,48060
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-09_EN.pdf,200,58769
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-10_EN.pdf,200,51201
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-11_EN.pdf,200,71485
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-12_EN.pdf,200,32217
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-22_EN.pdf,200,28391
https://www.europarl.europa.eu/doceo/document/PV-4-1999-03-23_EN.pdf,200,35381
https://www.europarl.europa.eu/doceo/document/PV-4-1999-04-12_EN.pdf,200,70993
https://www.europarl.europa.eu/doceo/document/PV-4-1999-04-13_EN.pdf,200,67919
https://www.europarl.europa.eu/doceo/document/PV-4-1999-04-14_EN.pdf,200,70910
https://www.europarl.europa.eu/doceo/document/PV-4-1999-04-15_EN.pdf,200,69340
https://www.europarl.europa.eu/doceo/document/PV-4-1999-04-16_EN.pdf,200,29679
https://www.europarl.europa.eu/doceo/document/PV-4-1999-05-03_EN.pdf,200,72485
https://www.europarl.europa.eu/doceo/document/PV-4-1999-05-04_EN.pdf,200,65826
https://www.europarl.europa.eu/doceo/document/PV-4-1999-05-05_EN.pdf,200,53486
https://www.europarl.europa.eu/doceo/document/PV-4-1999-05-06_EN.pdf,200,98853
https://www.europarl.europa.eu/doceo/document/PV-4-1999-05-07_EN.pdf,200,26043
https://www.europarl.europa.eu/doceo/document/PV-5-1999-07-20_EN.pdf,200,23113
https://www.europarl.europa.eu/doceo/document/PV-5-1999-07-21_EN.pdf,200,50964
https://www.europarl.europa.eu/doceo/document/PV-5-1999-07-22_EN.pdf,200,127041
https://www.europarl.europa.eu/doceo/document/PV-5-1999-07-23_EN.pdf,200,79463
https://www.europarl.europa.eu/doceo/document/PV-5-1999-09-13_EN.pdf,200,66296
https://www.europarl.europa.eu/doceo/document/PV-5-1999-09-14_EN.pdf,200,92796
https://www.europarl.europa.eu/doceo/document/PV-5-1999-09-15_EN.pdf,200,171422
https://www.europarl.europa.eu/doceo/document/PV-5-1999-09-16_EN.pdf,200,142846
https://www.europarl.europa.eu/doceo/document/PV-5-1999-09-17_EN.pdf,200,16978
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-04_EN.pdf,200,87690
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-05_EN.pdf,200,36667
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-06_EN.pdf,200,260698
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-07_EN.pdf,200,135812
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-25_EN.pdf,200,53794
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-26_EN.pdf,200,27566
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-27_EN.pdf,200,159026
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-28_EN.pdf,200,284253
https://www.europarl.europa.eu/doceo/document/PV-5-1999-10-29_EN.pdf,200,252416
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-03_EN.pdf,200,65596
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-04_EN.pdf,200,218020
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-15_EN.pdf,200,131379
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-16_EN.pdf,200,227811
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-17_EN.pdf,200,239008
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-18_EN.pdf,200,828157
https://www.europarl.europa.eu/doceo/document/PV-5-1999-11-19_EN.pdf,200,126315
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-01_EN.pdf,200,97332
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-02_EN.pdf,200,290750
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-13_EN.pdf,200,119703
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-14_EN.pdf,200,101334
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-15_EN.pdf,200,440763
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-16_EN.pdf,200,302375
https://www.europarl.europa.eu/doceo/document/PV-5-1999-12-17_EN.pdf,200,144283
https://www.europarl.europa.eu/doceo/document/PV-5-2000-01-17_EN.pdf,200,134475
https://www.europarl.europa.eu/doceo/document/PV-5-2000-01-18_EN.pdf,200,318070
https://www.europarl.europa.eu/doceo/document/PV-5-2000-01-19_EN.pdf,200,416893
https://www.europarl.europa.eu/doceo/document/PV-5-2000-01-20_EN.pdf,200,437167
https://www.europarl.europa.eu/doceo/document/PV-5-2000-01-21_EN.pdf,200,160000
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-02_EN.pdf,200,115988
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-03_EN.pdf,200,413646
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-14_EN.pdf,200,176716
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-15_EN.pdf,200,218943
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-16_EN.pdf,200,544067
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-17_EN.pdf,200,481863
https://www.europarl.europa.eu/doceo/document/PV-5-2000-02-18_EN.pdf,200,142229
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-01_EN.pdf,200,108652
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-02_EN.pdf,200,511304
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-13_EN.pdf,200,131010
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-14_EN.pdf,200,189446
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-15_EN.pdf,200,748833
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-16_EN.pdf,200,1057201
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-17_EN.pdf,200,148570
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-29_EN.pdf,200,119079
https://www.europarl.europa.eu/doceo/document/PV-5-2000-03-30_EN.pdf,200,378413
https://www.europarl.europa.eu/doceo/document/PV-5-2000-04-10_EN.pdf,200,134260
https://www.europarl.europa.eu/doceo/document/PV-5-2000-04-11_EN.pdf,200,213769
https://www.europarl.europa.eu/doceo/document/PV-5-2000-04-12_EN.pdf,200,510282
https://www.europarl.europa.eu/doceo/document/PV-5-2000-04-13_EN.pdf,200,1577603
https://www.europarl.europa.eu/doceo/document/PV-5-2000-04-14_EN.pdf,200,176741
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-03_EN.pdf,200,161624
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-04_EN.pdf,200,185034
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-15_EN.pdf,200,169357
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-16_EN.pdf,200,236668
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-17_EN.pdf,200,242002
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-18_EN.pdf,200,805493
https://www.europarl.europa.eu/doceo/document/PV-5-2000-05-19_EN.pdf,200,194080
https://www.europarl.europa.eu/doceo/document/PV-5-2000-06-13_EN.pdf,200,317365
https://www.europarl.europa.eu/doceo/document/PV-5-2000-06-14_EN.pdf,200,679003
https://www.europarl.europa.eu/doceo/document/PV-5-2000-06-15_EN.pdf,200,774119
https://www.europarl.europa.eu/doceo/document/PV-5-2000-06-16_EN.pdf,200,29367
https://www.europarl.europa.eu/doceo/document/PV-5-2000-07-03_EN.pdf,200,192900
https://www.europarl.europa.eu/doceo/document/PV-5-2000-07-04_EN.pdf,200,126459
https://www.europarl.europa.eu/doceo/document/PV-5-2000-07-05_EN.pdf,200,562052
https://www.europarl.europa.eu/doceo/document/PV-5-2000-07-06_EN.pdf,200,1220426
https://www.europarl.europa.eu/doceo/document/PV-5-2000-07-07_EN.pdf,200,150060
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-04_EN.pdf,200,179123
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-05_EN.pdf,200,275208
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-06_EN.pdf,200,597727
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-07_EN.pdf,200,449032
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-08_EN.pdf,200,143842
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-20_EN.pdf,200,99527
https://www.europarl.europa.eu/doceo/document/PV-5-2000-09-21_EN.pdf,200,465411
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-02_EN.pdf,200,180001
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-03_EN.pdf,200,277690
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-04_EN.pdf,200,76576
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-05_EN.pdf,200,68222
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-06_EN.pdf,200,137685
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-23_EN.pdf,200,151227
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-24_EN.pdf,200,403065
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-25_EN.pdf,200,519726
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-26_EN.pdf,200,906031
https://www.europarl.europa.eu/doceo/document/PV-5-2000-10-27_EN.pdf,200,158492
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-13_EN.pdf,200,140913
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-14_EN.pdf,200,234766
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-15_EN.pdf,200,401281
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-16_EN.pdf,200,692281
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-17_EN.pdf,200,182030
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-29_EN.pdf,200,123645
https://www.europarl.europa.eu/doceo/document/PV-5-2000-11-30_EN.pdf,200,833701
https://www.europarl.europa.eu/doceo/document/PV-5-2000-12-11_EN.pdf,200,154491
https://www.europarl.europa.eu/doceo/document/PV-5-2000-12-12_EN.pdf,200,302458
https://www.europarl.europa.eu/doceo/document/PV-5-2000-12-13_EN.pdf,200,569868
https://www.europarl.europa.eu/doceo/document/PV-5-2000-12-14_EN.pdf,200,617232
https://www.europarl.europa.eu/doceo/document/PV-5-2000-12-15_EN.pdf,200,159919
https://www.europarl.europa.eu/doceo/document/PV-5-2001-01-15_EN.pdf,200,141934
https://www.europarl.europa.eu/doceo/document/PV-5-2001-01-16_EN.pdf,200,132950
https://www.europarl.europa.eu/doceo/document/PV-5-2001-01-17_EN.pdf,200,418114
https://www.europarl.europa.eu/doceo/document/PV-5-2001-01-18_EN.pdf,200,404935
https://www.europarl.europa.eu/doceo/document/PV-5-2001-01-31_EN.pdf,200,175399
https://www.europarl.europa.eu/doceo/document/PV-5-2001-02-01_EN.pdf,200,210802
https://www.europarl.europa.eu/doceo/document/PV-5-2001-02-12_EN.pdf,200,109475
https://www.europarl.europa.eu/doceo/document/PV-5-2001-02-13_EN.pdf,200,187486
https://www.europarl.europa.eu/doceo/document/PV-5-2001-02-14_EN.pdf,200,537598
https://www.europarl.europa.eu/doceo/document/PV-5-2001-02-15_EN.pdf,200,599064
https://www.europarl.europa.eu/doceo/document/PV-5-2001-02-28_EN.pdf,200,163335
https://www.europarl.europa.eu/doceo/document/PV-5-2001-03-01_EN.pdf,200,410928
https://www.europarl.europa.eu/doceo/document/PV-5-2001-03-12_EN.pdf,200,146069
https://www.europarl.europa.eu/doceo/document/PV-5-2001-03-13_EN.pdf,200,381584
https://www.europarl.europa.eu/doceo/document/PV-5-2001-03-14_EN.pdf,200,387446
https://www.europarl.europa.eu/doceo/document/PV-5-2001-03-15_EN.pdf,200,405743
https://www.europarl.europa.eu/doceo/document/PV-5-2001-04-02_EN.pdf,200,172447
https://www.europarl.europa.eu/doceo/document/PV-5-2001-04-03_EN.pdf,200,529965
https://www.europarl.europa.eu/doceo/document/PV-5-2001-04-04_EN.pdf,200,295123
https://www.europarl.europa.eu/doceo/document/PV-5-2001-04-05_EN.pdf,200,374190
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-02_EN.pdf,200,130845
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-03_EN.pdf,200,181585
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-14_EN.pdf,200,135717
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-15_EN.pdf,200,480110
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-16_EN.pdf,200,367876
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-17_EN.pdf,200,545644
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-30_EN.pdf,200,50933
https://www.europarl.europa.eu/doceo/document/PV-5-2001-05-31_EN.pdf,200,66679
https://www.europarl.europa.eu/doceo/document/PV-5-2001-06-11_EN.pdf,200,130347
https://www.europarl.europa.eu/doceo/document/PV-5-2001-06-12_EN.pdf,200,273699
https://www.europarl.europa.eu/doceo/document/PV-5-2001-06-13_EN.pdf,200,422231
https://www.europarl.europa.eu/doceo/document/PV-5-2001-06-14_EN.pdf,200,452053
https://www.europarl.europa.eu/doceo/document/PV-5-2001-07-02_EN.pdf,200,136618
https://www.europarl.europa.eu/doceo/document/PV-5-2001-07-03_EN.pdf,200,180198
https://www.europarl.europa.eu/doceo/document/PV-5-2001-07-04_EN.pdf,200,436679
https://www.europarl.europa.eu/doceo/document/PV-5-2001-07-05_EN.pdf,200,790300
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-03_EN.pdf,200,158722
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-04_EN.pdf,200,214525
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-05_EN.pdf,200,455032
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-06_EN.pdf,200,429794
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-12_EN.pdf,200,75269
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-19_EN.pdf,200,119180
https://www.europarl.europa.eu/doceo/document/PV-5-2001-09-20_EN.pdf,200,45819
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-01_EN.pdf,200,75271
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-02_EN.pdf,200,228877
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-03_EN.pdf,200,525622
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-04_EN.pdf,200,495560
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-22_EN.pdf,200,158955
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-23_EN.pdf,200,522554
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-24_EN.pdf,200,261470
https://www.europarl.europa.eu/doceo/document/PV-5-2001-10-25_EN.pdf,200,633351
https://www.europarl.europa.eu/doceo/document/PV-5-2001-11-12_EN.pdf,200,196119
https://www.europarl.europa.eu/doceo/document/PV-5-2001-11-13_EN.pdf,200,709418
https://www.europarl.europa.eu/doceo/document/PV-5-2001-11-14_EN.pdf,200,792862
https://www.europarl.europa.eu/doceo/document/PV-5-2001-11-15_EN.pdf,200,1067941
https://www.europarl.europa.eu/doceo/document/PV-5-2001-11-28_EN.pdf,200,180531
https://www.europarl.europa.eu/doceo/document/PV-5-2001-11-29_EN.pdf,200,1432825
https://www.europarl.europa.eu/doceo/document/PV-5-2001-12-10_EN.pdf,200,154968
https://www.europarl.europa.eu/doceo/document/PV-5-2001-12-11_EN.pdf,200,202071
https://www.europarl.europa.eu/doceo/document/PV-5-2001-12-12_EN.pdf,200,395019
https://www.europarl.europa.eu/doceo/document/PV-5-2001-12-13_EN.pdf,200,434441
https://www.europarl.europa.eu/doceo/document/PV-5-2001-12-17_EN.pdf,200,88210
https://www.europarl.europa.eu/doceo/document/PV-5-2002-01-14_EN.pdf,200,92600
https://www.europarl.europa.eu/doceo/document/PV-5-2002-01-15_EN.pdf,200,102632
https://www.europarl.europa.eu/doceo/document/PV-5-2002-01-16_EN.pdf,200,203254
https://www.europarl.europa.eu/doceo/document/PV-5-2002-01-17_EN.pdf,200,90121
https://www.europarl.europa.eu/doceo/document/PV-5-2002-02-04_EN.pdf,200,137812
https://www.europarl.europa.eu/doceo/document/PV-5-2002-02-05_EN.pdf,200,491585
https://www.europarl.europa.eu/doceo/document/PV-5-2002-02-06_EN.pdf,200,341543
https://www.europarl.europa.eu/doceo/document/PV-5-2002-02-07_EN.pdf,200,543725
https://www.europarl.europa.eu/doceo/document/PV-5-2002-02-27_EN.pdf,200,137590
https://www.europarl.europa.eu/doceo/document/PV-5-2002-02-28_EN.pdf,200,328022
https://www.europarl.europa.eu/doceo/document/PV-5-2002-03-11_EN.pdf,200,178774
https://www.europarl.europa.eu/doceo/document/PV-5-2002-03-12_EN.pdf,200,281448
https://www.europarl.europa.eu/doceo/document/PV-5-2002-03-13_EN.pdf,200,887069
https://www.europarl.europa.eu/doceo/document/PV-5-2002-03-14_EN.pdf,200,423069
https://www.europarl.europa.eu/doceo/document/PV-5-2002-03-20_EN.pdf,200,37002
https://www.europarl.europa.eu/doceo/document/PV-5-2002-04-08_EN.pdf,200,153498
https://www.europarl.europa.eu/doceo/document/PV-5-2002-04-09_EN.pdf,200,521471
https://www.europarl.europa.eu/doceo/document/PV-5-2002-04-10_EN.pdf,200,744723
https://www.europarl.europa.eu/doceo/document/PV-5-2002-04-11_EN.pdf,200,299068
https://www.europarl.europa.eu/doceo/document/PV-5-2002-04-24_EN.pdf,200,118928
https://www.europarl.europa.eu/doceo/document/PV-5-2002-04-25_EN.pdf,200,45539
https://www.europarl.europa.eu/doceo/document/PV-5-2002-05-13_EN.pdf,200,145080
https://www.europarl.europa.eu/doceo/document/PV-5-2002-05-14_EN.pdf,200,296362
https://www.europarl.europa.eu/doceo/document/PV-5-2002-05-15_EN.pdf,200,502101
https://www.europarl.europa.eu/doceo/document/PV-5-2002-05-16_EN.pdf,200,477403
https://www.europarl.europa.eu/doceo/document/PV-5-2002-05-29_EN.pdf,200,137077
https://www.europarl.europa.eu/doceo/document/PV-5-2002-05-30_EN.pdf,200,565232
https://www.europarl.europa.eu/doceo/document/PV-5-2002-06-10_EN.pdf,200,184492
https://www.europarl.europa.eu/doceo/document/PV-5-2002-06-11_EN.pdf,200,380977
https://www.europarl.europa.eu/doceo/document/PV-5-2002-06-12_EN.pdf,200,375979
https://www.europarl.europa.eu/doceo/document/PV-5-2002-06-13_EN.pdf,200,624403
https://www.europarl.europa.eu/doceo/document/PV-5-2002-07-01_EN.pdf,200,185621
https://www.europarl.europa.eu/doceo/document/PV-5-2002-07-02_EN.pdf,200,397571
https://www.europarl.europa.eu/doceo/document/PV-5-2002-07-03_EN.pdf,200,487045
https://www.europarl.europa.eu/doceo/document/PV-5-2002-07-04_EN.pdf,200,414495
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-02_EN.pdf,200,161344
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-03_EN.pdf,200,547900
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-04_EN.pdf,200,244417
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-05_EN.pdf,200,308753
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-23_EN.pdf,200,139947
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-24_EN.pdf,200,79486
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-25_EN.pdf,200,333838
https://www.europarl.europa.eu/doceo/document/PV-5-2002-09-26_EN.pdf,200,370816
https://www.europarl.europa.eu/doceo/document/PV-5-2002-10-09_EN.pdf,200,136592
https://www.europarl.europa.eu/doceo/document/PV-5-2002-10-10_EN.pdf,200,390670
https://www.europarl.europa.eu/doceo/document/PV-5-2002-10-21_EN.pdf,200,148482
https://www.europarl.europa.eu/doceo/document/PV-5-2002-10-22_EN.pdf,200,75726
https://www.europarl.europa.eu/doceo/document/PV-5-2002-10-23_EN.pdf,200,679032
https://www.europarl.europa.eu/doceo/document/PV-5-2002-10-24_EN.pdf,200,539155
https://www.europarl.europa.eu/doceo/document/PV-5-2002-11-06_EN.pdf,200,117229
https://www.europarl.europa.eu/doceo/document/PV-5-2002-11-07_EN.pdf,200,296281
https://www.europarl.europa.eu/doceo/document/PV-5-2002-11-18_EN.pdf,200,138340
https://www.europarl.europa.eu/doceo/document/PV-5-2002-11-19_EN.pdf,200,97610
https://www.europarl.europa.eu/doceo/document/PV-5-2002-11-20_EN.pdf,200,664305
https://www.europarl.europa.eu/doceo/document/PV-5-2002-11-21_EN.pdf,200,735045
https://www.europarl.europa.eu/doceo/document/PV-5-2002-12-04_EN.pdf,200,155727
https://www.europarl.europa.eu/doceo/document/PV-5-2002-12-05_EN.pdf,200,482741
https://www.europarl.europa.eu/doceo/document/PV-5-2002-12-16_EN.pdf,200,152786
https://www.europarl.europa.eu/doceo/document/PV-5-2002-12-17_EN.pdf,200,355916
https://www.europarl.europa.eu/doceo/document/PV-5-2002-12-18_EN.pdf,200,112936
https://www.europarl.europa.eu/doceo/document/PV-5-2002-12-19_EN.pdf,200,256232
https://www.europarl.europa.eu/doceo/document/PV-5-2003-01-13_EN.pdf,200,121608
https://www.europarl.europa.eu/doceo/document/PV-5-2003-01-14_EN.pdf,200,424170
https://www.europarl.europa.eu/doceo/document/PV-5-2003-01-15_EN.pdf,200,594414
https://www.europarl.europa.eu/doceo/document/PV-5-2003-01-16_EN.pdf,200,239095
https://www.europarl.europa.eu/doceo/document/PV-5-2003-01-29_EN.pdf,200,63467
https://www.europarl.europa.eu/doceo/document/PV-5-2003-01-30_EN.pdf,200,49794
https://www.europarl.europa.eu/doceo/document/PV-5-2003-02-10_EN.pdf,200,156923
https://www.europarl.europa.eu/doceo/document/PV-5-2003-02-11_EN.pdf,200,207254
https://www.europarl.europa.eu/doceo/document/PV-5-2003-02-12_EN.pdf,200,915512
https://www.europarl.europa.eu/doceo/document/PV-5-2003-02-13_EN.pdf,200,365097
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-10_EN.pdf,200,143240
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-11_EN.pdf,200,385055
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-12_EN.pdf,200,627284
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-13_EN.pdf,200,371198
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-20_EN.pdf,200,92464
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-26_EN.pdf,200,128238
https://www.europarl.europa.eu/doceo/document/PV-5-2003-03-27_EN.pdf,200,739937
https://www.europarl.europa.eu/doceo/document/PV-5-2003-04-07_EN.pdf,200,144009
https://www.europarl.europa.eu/doceo/document/PV-5-2003-04-08_EN.pdf,200,374298
https://www.europarl.europa.eu/doceo/document/PV-5-2003-04-09_EN.pdf,200,487144
https://www.europarl.europa.eu/doceo/document/PV-5-2003-04-10_EN.pdf,200,755170
https://www.europarl.europa.eu/doceo/document/PV-5-2003-05-12_EN.pdf,200,221216
https://www.europarl.europa.eu/doceo/document/PV-5-2003-05-13_EN.pdf,200,201400
https://www.europarl.europa.eu/doceo/document/PV-5-2003-05-14_EN.pdf,200,174658
https://www.europarl.europa.eu/doceo/document/PV-5-2003-05-15_EN.pdf,200,304576
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-02_EN.pdf,200,197192
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-03_EN.pdf,200,199660
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-04_EN.pdf,200,196267
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-05_EN.pdf,200,229982
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-18_EN.pdf,200,175109
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-19_EN.pdf,200,181249
https://www.europarl.europa.eu/doceo/document/PV-5-2003-06-30_EN.pdf,200,193940
https://www.europarl.europa.eu/doceo/document/PV-5-2003-07-01_EN.pdf,200,202346
https://www.europarl.europa.eu/doceo/document/PV-5-2003-07-02_EN.pdf,200,199121
https://www.europarl.europa.eu/doceo/document/PV-5-2003-07-03_EN.pdf,200,211444
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-01_EN.pdf,200,252448
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-02_EN.pdf,200,208937
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-03_EN.pdf,200,183770
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-04_EN.pdf,200,239190
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-22_EN.pdf,200,197383
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-23_EN.pdf,200,187037
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-24_EN.pdf,200,192103
https://www.europarl.europa.eu/doceo/document/PV-5-2003-09-25_EN.pdf,200,193316
https://www.europarl.europa.eu/doceo/document/PV-5-2003-10-08_EN.pdf,200,194525
https://www.europarl.europa.eu/doceo/document/PV-5-2003-10-09_EN.pdf,200,170639
https://www.europarl.europa.eu/doceo/document/PV-5-2003-10-20_EN.pdf,200,219508
https://www.europarl.europa.eu/doceo/document/PV-5-2003-10-21_EN.pdf,200,201694
https://www.europarl.europa.eu/doceo/document/PV-5-2003-10-22_EN.pdf,200,188354
https://www.europarl.europa.eu/doceo/document/PV-5-2003-10-23_EN.pdf,200,243376
https://www.europarl.europa.eu/doceo/document/PV-5-2003-11-05_EN.pdf,200,199091
https://www.europarl.europa.eu/doceo/document/PV-5-2003-11-06_EN.pdf,200,165621
https://www.europarl.europa.eu/doceo/document/PV-5-2003-11-17_EN.pdf,200,232255
https://www.europarl.europa.eu/doceo/document/PV-5-2003-11-18_EN.pdf,200,183909
https://www.europarl.europa.eu/doceo/document/PV-5-2003-11-19_EN.pdf,200,230683
https://www.europarl.europa.eu/doceo/document/PV-5-2003-11-20_EN.pdf,200,239787
https://www.europarl.europa.eu/doceo/document/PV-5-2003-12-03_EN.pdf,200,246566
https://www.europarl.europa.eu/doceo/document/PV-5-2003-12-04_EN.pdf,200,189267
https://www.europarl.europa.eu/doceo/document/PV-5-2003-12-15_EN.pdf,200,223864
https://www.europarl.europa.eu/doceo/document/PV-5-2003-12-16_EN.pdf,200,207402
https://www.europarl.europa.eu/doceo/document/PV-5-2003-12-17_EN.pdf,200,201373
https://www.europarl.europa.eu/doceo/document/PV-5-2003-12-18_EN.pdf,200,272756
https://www.europarl.europa.eu/doceo/document/PV-5-2004-01-12_EN.pdf,200,163038
