date,pdf_url,pdf_status_code,pdf_content_length,html_url,html_status_code,html_content_length
2000-03-16,https://europarl.europa.eu/doceo/document/PV-5-2000-03-16_EN.pdf,200,1057201,https://europarl.europa.eu/doceo/document/PV-5-2000-03-16_EN.html,200,0
2000-03-17,https://europarl.europa.eu/doceo/document/PV-5-2000-03-17_EN.pdf,200,148570,https://europarl.europa.eu/doceo/document/PV-5-2000-03-17_EN.html,200,0
2000-03-29,https://europarl.europa.eu/doceo/document/PV-5-2000-03-29_EN.pdf,200,119079,https://europarl.europa.eu/doceo/document/PV-5-2000-03-29_EN.html,200,0
2000-03-30,https://europarl.europa.eu/doceo/document/PV-5-2000-03-30_EN.pdf,200,378413,https://europarl.europa.eu/doceo/document/PV-5-2000-03-30_EN.html,200,0
2000-04-10,https://europarl.europa.eu/doceo/document/PV-5-2000-04-10_EN.pdf,200,134260,https://europarl.europa.eu/doceo/document/PV-5-2000-04-10_EN.html,200,0
2000-04-11,https://europarl.europa.eu/doceo/document/PV-5-2000-04-11_EN.pdf,200,213769,https://europarl.europa.eu/doceo/document/PV-5-2000-04-11_EN.html,200,0
2000-04-12,https://europarl.europa.eu/doceo/document/PV-5-2000-04-12_EN.pdf,200,510282,https://europarl.europa.eu/doceo/document/PV-5-2000-04-12_EN.html,200,0
2000-04-13,https://europarl.europa.eu/doceo/document/PV-5-2000-04-13_EN.pdf,200,1577603,https://europarl.europa.eu/doceo/document/PV-5-2000-04-13_EN.html,200,0
2000-04-14,https://europarl.europa.eu/doceo/document/PV-5-2000-04-14_EN.pdf,200,176741,https://europarl.europa.eu/doceo/document/PV-5-2000-04-14_EN.html,200,0
2000-05-03,https://europarl.europa.eu/doceo/document/PV-5-2000-05-03_EN.pdf,200,161624,https://europarl.europa.eu/doceo/document/PV-5-2000-05-03_EN.html,200,0
2000-05-04,https://europarl.europa.eu/doceo/document/PV-5-2000-05-04_EN.pdf,200,185034,https://europarl.europa.eu/doceo/document/PV-5-2000-05-04_EN.html,200,0
2000-05-15,https://europarl.europa.eu/doceo/document/PV-5-2000-05-15_EN.pdf,200,169357,https://europarl.europa.eu/doceo/document/PV-5-2000-05-15_EN.html,200,0
2000-05-16,https://europarl.europa.eu/doceo/document/PV-5-2000-05-16_EN.pdf,200,236668,https://europarl.europa.eu/doceo/document/PV-5-2000-05-16_EN.html,200,0
2000-05-17,https://europarl.europa.eu/doceo/document/PV-5-2000-05-17_EN.pdf,200,242002,https://europarl.europa.eu/doceo/document/PV-5-2000-05-17_EN.html,200,0
2000-05-18,https://europarl.europa.eu/doceo/document/PV-5-2000-05-18_EN.pdf,200,805493,https://europarl.europa.eu/doceo/document/PV-5-2000-05-18_EN.html,200,0
2000-05-19,https://europarl.europa.eu/doceo/document/PV-5-2000-05-19_EN.pdf,200,194080,https://europarl.europa.eu/doceo/document/PV-5-2000-05-19_EN.html,200,0
2000-06-13,https://europarl.europa.eu/doceo/document/PV-5-2000-06-13_EN.pdf,200,317365,https://europarl.europa.eu/doceo/document/PV-5-2000-06-13_EN.html,200,0
2000-06-14,https://europarl.europa.eu/doceo/document/PV-5-2000-06-14_EN.pdf,200,679003,https://europarl.europa.eu/doceo/document/PV-5-2000-06-14_EN.html,200,0
2000-06-15,https://europarl.europa.eu/doceo/document/PV-5-2000-06-15_EN.pdf,200,774119,https://europarl.europa.eu/doceo/document/PV-5-2000-06-15_EN.html,200,0
2000-06-16,https://europarl.europa.eu/doceo/document/PV-5-2000-06-16_EN.pdf,200,29367,https://europarl.europa.eu/doceo/document/PV-5-2000-06-16_EN.html,200,0
2000-07-03,https://europarl.europa.eu/doceo/document/PV-5-2000-07-03_EN.pdf,200,192900,https://europarl.europa.eu/doceo/document/PV-5-2000-07-03_EN.html,200,0
2000-07-04,https://europarl.europa.eu/doceo/document/PV-5-2000-07-04_EN.pdf,200,126459,https://europarl.europa.eu/doceo/document/PV-5-2000-07-04_EN.html,200,0
2000-07-05,https://europarl.europa.eu/doceo/document/PV-5-2000-07-05_EN.pdf,200,562052,https://europarl.europa.eu/doceo/document/PV-5-2000-07-05_EN.html,200,0
2000-07-06,https://europarl.europa.eu/doceo/document/PV-5-2000-07-06_EN.pdf,200,1220426,https://europarl.europa.eu/doceo/document/PV-5-2000-07-06_EN.html,200,0
2000-07-07,https://europarl.europa.eu/doceo/document/PV-5-2000-07-07_EN.pdf,200,150060,https://europarl.europa.eu/doceo/document/PV-5-2000-07-07_EN.html,200,0
2000-09-04,https://europarl.europa.eu/doceo/document/PV-5-2000-09-04_EN.pdf,200,179123,https://europarl.europa.eu/doceo/document/PV-5-2000-09-04_EN.html,200,0
2000-09-05,https://europarl.europa.eu/doceo/document/PV-5-2000-09-05_EN.pdf,200,275208,https://europarl.europa.eu/doceo/document/PV-5-2000-09-05_EN.html,200,0
2000-09-06,https://europarl.europa.eu/doceo/document/PV-5-2000-09-06_EN.pdf,200,597727,https://europarl.europa.eu/doceo/document/PV-5-2000-09-06_EN.html,200,0
2000-09-07,https://europarl.europa.eu/doceo/document/PV-5-2000-09-07_EN.pdf,200,449032,https://europarl.europa.eu/doceo/document/PV-5-2000-09-07_EN.html,200,0
2000-09-08,https://europarl.europa.eu/doceo/document/PV-5-2000-09-08_EN.pdf,200,143842,https://europarl.europa.eu/doceo/document/PV-5-2000-09-08_EN.html,200,0
2000-09-20,https://europarl.europa.eu/doceo/document/PV-5-2000-09-20_EN.pdf,200,99527,https://europarl.europa.eu/doceo/document/PV-5-2000-09-20_EN.html,200,0
2000-09-21,https://europarl.europa.eu/doceo/document/PV-5-2000-09-21_EN.pdf,200,465411,https://europarl.europa.eu/doceo/document/PV-5-2000-09-21_EN.html,200,0
2000-10-02,https://europarl.europa.eu/doceo/document/PV-5-2000-10-02_EN.pdf,200,180001,https://europarl.europa.eu/doceo/document/PV-5-2000-10-02_EN.html,200,0
2000-10-03,https://europarl.europa.eu/doceo/document/PV-5-2000-10-03_EN.pdf,200,277690,https://europarl.europa.eu/doceo/document/PV-5-2000-10-03_EN.html,200,0
2000-10-04,https://europarl.europa.eu/doceo/document/PV-5-2000-10-04_EN.pdf,200,76576,https://europarl.europa.eu/doceo/document/PV-5-2000-10-04_EN.html,200,0
2000-10-05,https://europarl.europa.eu/doceo/document/PV-5-2000-10-05_EN.pdf,200,68222,https://europarl.europa.eu/doceo/document/PV-5-2000-10-05_EN.html,200,0
2000-10-06,https://europarl.europa.eu/doceo/document/PV-5-2000-10-06_EN.pdf,200,137685,https://europarl.europa.eu/doceo/document/PV-5-2000-10-06_EN.html,200,0
2000-10-23,https://europarl.europa.eu/doceo/document/PV-5-2000-10-23_EN.pdf,200,151227,https://europarl.europa.eu/doceo/document/PV-5-2000-10-23_EN.html,200,0
2000-10-24,https://europarl.europa.eu/doceo/document/PV-5-2000-10-24_EN.pdf,200,403065,https://europarl.europa.eu/doceo/document/PV-5-2000-10-24_EN.html,200,0
2000-10-25,https://europarl.europa.eu/doceo/document/PV-5-2000-10-25_EN.pdf,200,519726,https://europarl.europa.eu/doceo/document/PV-5-2000-10-25_EN.html,200,0
2000-10-26,https://europarl.europa.eu/doceo/document/PV-5-2000-10-26_EN.pdf,200,906031,https://europarl.europa.eu/doceo/document/PV-5-2000-10-26_EN.html,200,0
2000-10-27,https://europarl.europa.eu/doceo/document/PV-5-2000-10-27_EN.pdf,200,158492,https://europarl.europa.eu/doceo/document/PV-5-2000-10-27_EN.html,200,0
2000-11-13,https://europarl.europa.eu/doceo/document/PV-5-2000-11-13_EN.pdf,200,140913,https://europarl.europa.eu/doceo/document/PV-5-2000-11-13_EN.html,200,0
2000-11-14,https://europarl.europa.eu/doceo/document/PV-5-2000-11-14_EN.pdf,200,234766,https://europarl.europa.eu/doceo/document/PV-5-2000-11-14_EN.html,200,0
2000-11-15,https://europarl.europa.eu/doceo/document/PV-5-2000-11-15_EN.pdf,200,401281,https://europarl.europa.eu/doceo/document/PV-5-2000-11-15_EN.html,200,0
2000-11-16,https://europarl.europa.eu/doceo/document/PV-5-2000-11-16_EN.pdf,200,692281,https://europarl.europa.eu/doceo/document/PV-5-2000-11-16_EN.html,200,0
2000-11-17,https://europarl.europa.eu/doceo/document/PV-5-2000-11-17_EN.pdf,200,182030,https://europarl.europa.eu/doceo/document/PV-5-2000-11-17_EN.html,200,0
2000-11-29,https://europarl.europa.eu/doceo/document/PV-5-2000-11-29_EN.pdf,200,123645,https://europarl.europa.eu/doceo/document/PV-5-2000-11-29_EN.html,200,0
2000-11-30,https://europarl.europa.eu/doceo/document/PV-5-2000-11-30_EN.pdf,200,833701,https://europarl.europa.eu/doceo/document/PV-5-2000-11-30_EN.html,200,0
2000-12-11,https://europarl.europa.eu/doceo/document/PV-5-2000-12-11_EN.pdf,200,154491,https://europarl.europa.eu/doceo/document/PV-5-2000-12-11_EN.html,200,0
2000-12-12,https://europarl.europa.eu/doceo/document/PV-5-2000-12-12_EN.pdf,200,302458,https://europarl.europa.eu/doceo/document/PV-5-2000-12-12_EN.html,200,0
2000-12-13,https://europarl.europa.eu/doceo/document/PV-5-2000-12-13_EN.pdf,200,569868,https://europarl.europa.eu/doceo/document/PV-5-2000-12-13_EN.html,200,0
2000-12-14,https://europarl.europa.eu/doceo/document/PV-5-2000-12-14_EN.pdf,200,617232,https://europarl.europa.eu/doceo/document/PV-5-2000-12-14_EN.html,200,0
2000-12-15,https://europarl.europa.eu/doceo/document/PV-5-2000-12-15_EN.pdf,200,159919,https://europarl.europa.eu/doceo/document/PV-5-2000-12-15_EN.html,200,0
2001-01-15,https://europarl.europa.eu/doceo/document/PV-5-2001-01-15_EN.pdf,200,141934,https://europarl.europa.eu/doceo/document/PV-5-2001-01-15_EN.html,200,0
2001-01-16,https://europarl.europa.eu/doceo/document/PV-5-2001-01-16_EN.pdf,200,132950,https://europarl.europa.eu/doceo/document/PV-5-2001-01-16_EN.html,200,0
2001-01-17,https://europarl.europa.eu/doceo/document/PV-5-2001-01-17_EN.pdf,200,418114,https://europarl.europa.eu/doceo/document/PV-5-2001-01-17_EN.html,200,0
2001-01-18,https://europarl.europa.eu/doceo/document/PV-5-2001-01-18_EN.pdf,200,404935,https://europarl.europa.eu/doceo/document/PV-5-2001-01-18_EN.html,200,0
2001-01-31,https://europarl.europa.eu/doceo/document/PV-5-2001-01-31_EN.pdf,200,175399,https://europarl.europa.eu/doceo/document/PV-5-2001-01-31_EN.html,200,0
2001-02-01,https://europarl.europa.eu/doceo/document/PV-5-2001-02-01_EN.pdf,200,210802,https://europarl.europa.eu/doceo/document/PV-5-2001-02-01_EN.html,200,0
2001-02-12,https://europarl.europa.eu/doceo/document/PV-5-2001-02-12_EN.pdf,200,109475,https://europarl.europa.eu/doceo/document/PV-5-2001-02-12_EN.html,200,0
2001-02-13,https://europarl.europa.eu/doceo/document/PV-5-2001-02-13_EN.pdf,200,187486,https://europarl.europa.eu/doceo/document/PV-5-2001-02-13_EN.html,200,0
2001-02-14,https://europarl.europa.eu/doceo/document/PV-5-2001-02-14_EN.pdf,200,537598,https://europarl.europa.eu/doceo/document/PV-5-2001-02-14_EN.html,200,0
2001-02-15,https://europarl.europa.eu/doceo/document/PV-5-2001-02-15_EN.pdf,200,599064,https://europarl.europa.eu/doceo/document/PV-5-2001-02-15_EN.html,200,0
2001-02-28,https://europarl.europa.eu/doceo/document/PV-5-2001-02-28_EN.pdf,200,163335,https://europarl.europa.eu/doceo/document/PV-5-2001-02-28_EN.html,200,0
2001-03-01,https://europarl.europa.eu/doceo/document/PV-5-2001-03-01_EN.pdf,200,410928,https://europarl.europa.eu/doceo/document/PV-5-2001-03-01_EN.html,200,0
2001-03-12,https://europarl.europa.eu/doceo/document/PV-5-2001-03-12_EN.pdf,200,146069,https://europarl.europa.eu/doceo/document/PV-5-2001-03-12_EN.html,200,0
2001-03-13,https://europarl.europa.eu/doceo/document/PV-5-2001-03-13_EN.pdf,200,381584,https://europarl.europa.eu/doceo/document/PV-5-2001-03-13_EN.html,200,0
2001-03-14,https://europarl.europa.eu/doceo/document/PV-5-2001-03-14_EN.pdf,200,387446,https://europarl.europa.eu/doceo/document/PV-5-2001-03-14_EN.html,200,0
2001-03-15,https://europarl.europa.eu/doceo/document/PV-5-2001-03-15_EN.pdf,200,405743,https://europarl.europa.eu/doceo/document/PV-5-2001-03-15_EN.html,200,0
2001-04-02,https://europarl.europa.eu/doceo/document/PV-5-2001-04-02_EN.pdf,200,172447,https://europarl.europa.eu/doceo/document/PV-5-2001-04-02_EN.html,200,0
2001-04-03,https://europarl.europa.eu/doceo/document/PV-5-2001-04-03_EN.pdf,200,529965,https://europarl.europa.eu/doceo/document/PV-5-2001-04-03_EN.html,200,0
2001-04-04,https://europarl.europa.eu/doceo/document/PV-5-2001-04-04_EN.pdf,200,295123,https://europarl.europa.eu/doceo/document/PV-5-2001-04-04_EN.html,200,0
2001-04-05,https://europarl.europa.eu/doceo/document/PV-5-2001-04-05_EN.pdf,200,374190,https://europarl.europa.eu/doceo/document/PV-5-2001-04-05_EN.html,200,0
2001-05-02,https://europarl.europa.eu/doceo/document/PV-5-2001-05-02_EN.pdf,200,130845,https://europarl.europa.eu/doceo/document/PV-5-2001-05-02_EN.html,200,0
2001-05-03,https://europarl.europa.eu/doceo/document/PV-5-2001-05-03_EN.pdf,200,181585,https://europarl.europa.eu/doceo/document/PV-5-2001-05-03_EN.html,200,0
2001-05-14,https://europarl.europa.eu/doceo/document/PV-5-2001-05-14_EN.pdf,200,135717,https://europarl.europa.eu/doceo/document/PV-5-2001-05-14_EN.html,200,0
2001-05-15,https://europarl.europa.eu/doceo/document/PV-5-2001-05-15_EN.pdf,200,480110,https://europarl.europa.eu/doceo/document/PV-5-2001-05-15_EN.html,200,0
2001-05-16,https://europarl.europa.eu/doceo/document/PV-5-2001-05-16_EN.pdf,200,367876,https://europarl.europa.eu/doceo/document/PV-5-2001-05-16_EN.html,200,0
2001-05-17,https://europarl.europa.eu/doceo/document/PV-5-2001-05-17_EN.pdf,200,545644,https://europarl.europa.eu/doceo/document/PV-5-2001-05-17_EN.html,200,0
2001-05-30,https://europarl.europa.eu/doceo/document/PV-5-2001-05-30_EN.pdf,200,50933,https://europarl.europa.eu/doceo/document/PV-5-2001-05-30_EN.html,200,0
2001-05-31,https://europarl.europa.eu/doceo/document/PV-5-2001-05-31_EN.pdf,200,66679,https://europarl.europa.eu/doceo/document/PV-5-2001-05-31_EN.html,200,0
2001-06-11,https://europarl.europa.eu/doceo/document/PV-5-2001-06-11_EN.pdf,200,130347,https://europarl.europa.eu/doceo/document/PV-5-2001-06-11_EN.html,200,0
2001-06-12,https://europarl.europa.eu/doceo/document/PV-5-2001-06-12_EN.pdf,200,273699,https://europarl.europa.eu/doceo/document/PV-5-2001-06-12_EN.html,200,0
2001-06-13,https://europarl.europa.eu/doceo/document/PV-5-2001-06-13_EN.pdf,200,422231,https://europarl.europa.eu/doceo/document/PV-5-2001-06-13_EN.html,200,0
2001-06-14,https://europarl.europa.eu/doceo/document/PV-5-2001-06-14_EN.pdf,200,452053,https://europarl.europa.eu/doceo/document/PV-5-2001-06-14_EN.html,200,0
2001-07-02,https://europarl.europa.eu/doceo/document/PV-5-2001-07-02_EN.pdf,200,136618,https://europarl.europa.eu/doceo/document/PV-5-2001-07-02_EN.html,200,0
2001-07-03,https://europarl.europa.eu/doceo/document/PV-5-2001-07-03_EN.pdf,200,180198,https://europarl.europa.eu/doceo/document/PV-5-2001-07-03_EN.html,200,0
2001-07-04,https://europarl.europa.eu/doceo/document/PV-5-2001-07-04_EN.pdf,200,436679,https://europarl.europa.eu/doceo/document/PV-5-2001-07-04_EN.html,200,0
2001-07-05,https://europarl.europa.eu/doceo/document/PV-5-2001-07-05_EN.pdf,200,790300,https://europarl.europa.eu/doceo/document/PV-5-2001-07-05_EN.html,200,0
2001-09-03,https://europarl.europa.eu/doceo/document/PV-5-2001-09-03_EN.pdf,200,158722,https://europarl.europa.eu/doceo/document/PV-5-2001-09-03_EN.html,200,0
2001-09-04,https://europarl.europa.eu/doceo/document/PV-5-2001-09-04_EN.pdf,200,214525,https://europarl.europa.eu/doceo/document/PV-5-2001-09-04_EN.html,200,0
2001-09-05,https://europarl.europa.eu/doceo/document/PV-5-2001-09-05_EN.pdf,200,455032,https://europarl.europa.eu/doceo/document/PV-5-2001-09-05_EN.html,200,0
2001-09-06,https://europarl.europa.eu/doceo/document/PV-5-2001-09-06_EN.pdf,200,429794,https://europarl.europa.eu/doceo/document/PV-5-2001-09-06_EN.html,200,0
2001-09-12,https://europarl.europa.eu/doceo/document/PV-5-2001-09-12_EN.pdf,200,75269,https://europarl.europa.eu/doceo/document/PV-5-2001-09-12_EN.html,200,0
2001-09-19,https://europarl.europa.eu/doceo/document/PV-5-2001-09-19_EN.pdf,200,119180,https://europarl.europa.eu/doceo/document/PV-5-2001-09-19_EN.html,200,0
2001-09-20,https://europarl.europa.eu/doceo/document/PV-5-2001-09-20_EN.pdf,200,45819,https://europarl.europa.eu/doceo/document/PV-5-2001-09-20_EN.html,200,0
2001-10-01,https://europarl.europa.eu/doceo/document/PV-5-2001-10-01_EN.pdf,200,75271,https://europarl.europa.eu/doceo/document/PV-5-2001-10-01_EN.html,200,0
2001-10-02,https://europarl.europa.eu/doceo/document/PV-5-2001-10-02_EN.pdf,200,228877,https://europarl.europa.eu/doceo/document/PV-5-2001-10-02_EN.html,200,0
2001-10-03,https://europarl.europa.eu/doceo/document/PV-5-2001-10-03_EN.pdf,200,525622,https://europarl.europa.eu/doceo/document/PV-5-2001-10-03_EN.html,200,0
2001-10-04,https://europarl.europa.eu/doceo/document/PV-5-2001-10-04_EN.pdf,200,495560,https://europarl.europa.eu/doceo/document/PV-5-2001-10-04_EN.html,200,0
2001-10-22,https://europarl.europa.eu/doceo/document/PV-5-2001-10-22_EN.pdf,200,158955,https://europarl.europa.eu/doceo/document/PV-5-2001-10-22_EN.html,200,0
2001-10-23,https://europarl.europa.eu/doceo/document/PV-5-2001-10-23_EN.pdf,200,522554,https://europarl.europa.eu/doceo/document/PV-5-2001-10-23_EN.html,200,0
2001-10-24,https://europarl.europa.eu/doceo/document/PV-5-2001-10-24_EN.pdf,200,261470,https://europarl.europa.eu/doceo/document/PV-5-2001-10-24_EN.html,200,0
2001-10-25,https://europarl.europa.eu/doceo/document/PV-5-2001-10-25_EN.pdf,200,633351,https://europarl.europa.eu/doceo/document/PV-5-2001-10-25_EN.html,200,0
2001-11-12,https://europarl.europa.eu/doceo/document/PV-5-2001-11-12_EN.pdf,200,196119,https://europarl.europa.eu/doceo/document/PV-5-2001-11-12_EN.html,200,0
2001-11-13,https://europarl.europa.eu/doceo/document/PV-5-2001-11-13_EN.pdf,200,709418,https://europarl.europa.eu/doceo/document/PV-5-2001-11-13_EN.html,200,0
2001-11-14,https://europarl.europa.eu/doceo/document/PV-5-2001-11-14_EN.pdf,200,792862,https://europarl.europa.eu/doceo/document/PV-5-2001-11-14_EN.html,200,0
2001-11-15,https://europarl.europa.eu/doceo/document/PV-5-2001-11-15_EN.pdf,200,1067941,https://europarl.europa.eu/doceo/document/PV-5-2001-11-15_EN.html,200,0
2001-11-28,https://europarl.europa.eu/doceo/document/PV-5-2001-11-28_EN.pdf,200,180531,https://europarl.europa.eu/doceo/document/PV-5-2001-11-28_EN.html,200,0
2001-11-29,https://europarl.europa.eu/doceo/document/PV-5-2001-11-29_EN.pdf,200,1432825,https://europarl.europa.eu/doceo/document/PV-5-2001-11-29_EN.html,200,0
2001-12-10,https://europarl.europa.eu/doceo/document/PV-5-2001-12-10_EN.pdf,200,154968,https://europarl.europa.eu/doceo/document/PV-5-2001-12-10_EN.html,200,0
2001-12-11,https://europarl.europa.eu/doceo/document/PV-5-2001-12-11_EN.pdf,200,202071,https://europarl.europa.eu/doceo/document/PV-5-2001-12-11_EN.html,200,0
2001-12-12,https://europarl.europa.eu/doceo/document/PV-5-2001-12-12_EN.pdf,200,395019,https://europarl.europa.eu/doceo/document/PV-5-2001-12-12_EN.html,200,0
2001-12-13,https://europarl.europa.eu/doceo/document/PV-5-2001-12-13_EN.pdf,200,434441,https://europarl.europa.eu/doceo/document/PV-5-2001-12-13_EN.html,200,0
2001-12-17,https://europarl.europa.eu/doceo/document/PV-5-2001-12-17_EN.pdf,200,88210,https://europarl.europa.eu/doceo/document/PV-5-2001-12-17_EN.html,200,0
2002-01-14,https://europarl.europa.eu/doceo/document/PV-5-2002-01-14_EN.pdf,200,92600,https://europarl.europa.eu/doceo/document/PV-5-2002-01-14_EN.html,200,0
2002-01-15,https://europarl.europa.eu/doceo/document/PV-5-2002-01-15_EN.pdf,200,102632,https://europarl.europa.eu/doceo/document/PV-5-2002-01-15_EN.html,200,0
2002-01-16,https://europarl.europa.eu/doceo/document/PV-5-2002-01-16_EN.pdf,200,203254,https://europarl.europa.eu/doceo/document/PV-5-2002-01-16_EN.html,200,0
2002-01-17,https://europarl.europa.eu/doceo/document/PV-5-2002-01-17_EN.pdf,200,90121,https://europarl.europa.eu/doceo/document/PV-5-2002-01-17_EN.html,200,0
2002-02-04,https://europarl.europa.eu/doceo/document/PV-5-2002-02-04_EN.pdf,200,137812,https://europarl.europa.eu/doceo/document/PV-5-2002-02-04_EN.html,200,0
2002-02-05,https://europarl.europa.eu/doceo/document/PV-5-2002-02-05_EN.pdf,200,491585,https://europarl.europa.eu/doceo/document/PV-5-2002-02-05_EN.html,200,0
2002-02-06,https://europarl.europa.eu/doceo/document/PV-5-2002-02-06_EN.pdf,200,341543,https://europarl.europa.eu/doceo/document/PV-5-2002-02-06_EN.html,200,0
2002-02-07,https://europarl.europa.eu/doceo/document/PV-5-2002-02-07_EN.pdf,200,543725,https://europarl.europa.eu/doceo/document/PV-5-2002-02-07_EN.html,200,0
2002-02-27,https://europarl.europa.eu/doceo/document/PV-5-2002-02-27_EN.pdf,200,137590,https://europarl.europa.eu/doceo/document/PV-5-2002-02-27_EN.html,200,0
2002-02-28,https://europarl.europa.eu/doceo/document/PV-5-2002-02-28_EN.pdf,200,328022,https://europarl.europa.eu/doceo/document/PV-5-2002-02-28_EN.html,200,0
2002-03-11,https://europarl.europa.eu/doceo/document/PV-5-2002-03-11_EN.pdf,200,178774,https://europarl.europa.eu/doceo/document/PV-5-2002-03-11_EN.html,200,0
2002-03-12,https://europarl.europa.eu/doceo/document/PV-5-2002-03-12_EN.pdf,200,281448,https://europarl.europa.eu/doceo/document/PV-5-2002-03-12_EN.html,200,0
2002-03-13,https://europarl.europa.eu/doceo/document/PV-5-2002-03-13_EN.pdf,200,887069,https://europarl.europa.eu/doceo/document/PV-5-2002-03-13_EN.html,200,0
2002-03-14,https://europarl.europa.eu/doceo/document/PV-5-2002-03-14_EN.pdf,200,423069,https://europarl.europa.eu/doceo/document/PV-5-2002-03-14_EN.html,200,0
2002-03-20,https://europarl.europa.eu/doceo/document/PV-5-2002-03-20_EN.pdf,200,37002,https://europarl.europa.eu/doceo/document/PV-5-2002-03-20_EN.html,200,0
2002-04-08,https://europarl.europa.eu/doceo/document/PV-5-2002-04-08_EN.pdf,200,153498,https://europarl.europa.eu/doceo/document/PV-5-2002-04-08_EN.html,200,0
2002-04-09,https://europarl.europa.eu/doceo/document/PV-5-2002-04-09_EN.pdf,200,521471,https://europarl.europa.eu/doceo/document/PV-5-2002-04-09_EN.html,200,0
2002-04-10,https://europarl.europa.eu/doceo/document/PV-5-2002-04-10_EN.pdf,200,744723,https://europarl.europa.eu/doceo/document/PV-5-2002-04-10_EN.html,200,0
2002-04-11,https://europarl.europa.eu/doceo/document/PV-5-2002-04-11_EN.pdf,200,299068,https://europarl.europa.eu/doceo/document/PV-5-2002-04-11_EN.html,200,0
2002-04-24,https://europarl.europa.eu/doceo/document/PV-5-2002-04-24_EN.pdf,200,118928,https://europarl.europa.eu/doceo/document/PV-5-2002-04-24_EN.html,200,0
2002-04-25,https://europarl.europa.eu/doceo/document/PV-5-2002-04-25_EN.pdf,200,45539,https://europarl.europa.eu/doceo/document/PV-5-2002-04-25_EN.html,200,0
2002-05-13,https://europarl.europa.eu/doceo/document/PV-5-2002-05-13_EN.pdf,200,145080,https://europarl.europa.eu/doceo/document/PV-5-2002-05-13_EN.html,200,0
2002-05-14,https://europarl.europa.eu/doceo/document/PV-5-2002-05-14_EN.pdf,200,296362,https://europarl.europa.eu/doceo/document/PV-5-2002-05-14_EN.html,200,0
2002-05-15,https://europarl.europa.eu/doceo/document/PV-5-2002-05-15_EN.pdf,200,502101,https://europarl.europa.eu/doceo/document/PV-5-2002-05-15_EN.html,200,0
2002-05-16,https://europarl.europa.eu/doceo/document/PV-5-2002-05-16_EN.pdf,200,477403,https://europarl.europa.eu/doceo/document/PV-5-2002-05-16_EN.html,200,0
2002-05-29,https://europarl.europa.eu/doceo/document/PV-5-2002-05-29_EN.pdf,200,137077,https://europarl.europa.eu/doceo/document/PV-5-2002-05-29_EN.html,200,0
2002-05-30,https://europarl.europa.eu/doceo/document/PV-5-2002-05-30_EN.pdf,200,565232,https://europarl.europa.eu/doceo/document/PV-5-2002-05-30_EN.html,200,0
2002-06-10,https://europarl.europa.eu/doceo/document/PV-5-2002-06-10_EN.pdf,200,184492,https://europarl.europa.eu/doceo/document/PV-5-2002-06-10_EN.html,200,0
2002-06-11,https://europarl.europa.eu/doceo/document/PV-5-2002-06-11_EN.pdf,200,380977,https://europarl.europa.eu/doceo/document/PV-5-2002-06-11_EN.html,200,0
2002-06-12,https://europarl.europa.eu/doceo/document/PV-5-2002-06-12_EN.pdf,200,375979,https://europarl.europa.eu/doceo/document/PV-5-2002-06-12_EN.html,200,0
2002-06-13,https://europarl.europa.eu/doceo/document/PV-5-2002-06-13_EN.pdf,200,624403,https://europarl.europa.eu/doceo/document/PV-5-2002-06-13_EN.html,200,0
2002-07-01,https://europarl.europa.eu/doceo/document/PV-5-2002-07-01_EN.pdf,200,185621,https://europarl.europa.eu/doceo/document/PV-5-2002-07-01_EN.html,200,0
2002-07-02,https://europarl.europa.eu/doceo/document/PV-5-2002-07-02_EN.pdf,200,397571,https://europarl.europa.eu/doceo/document/PV-5-2002-07-02_EN.html,200,0
2002-07-03,https://europarl.europa.eu/doceo/document/PV-5-2002-07-03_EN.pdf,200,487045,https://europarl.europa.eu/doceo/document/PV-5-2002-07-03_EN.html,200,0
2002-07-04,https://europarl.europa.eu/doceo/document/PV-5-2002-07-04_EN.pdf,200,414495,https://europarl.europa.eu/doceo/document/PV-5-2002-07-04_EN.html,200,0
2002-09-02,https://europarl.europa.eu/doceo/document/PV-5-2002-09-02_EN.pdf,200,161344,https://europarl.europa.eu/doceo/document/PV-5-2002-09-02_EN.html,200,0
2002-09-03,https://europarl.europa.eu/doceo/document/PV-5-2002-09-03_EN.pdf,200,547900,https://europarl.europa.eu/doceo/document/PV-5-2002-09-03_EN.html,200,0
2002-09-04,https://europarl.europa.eu/doceo/document/PV-5-2002-09-04_EN.pdf,200,244417,https://europarl.europa.eu/doceo/document/PV-5-2002-09-04_EN.html,200,0
2002-09-05,https://europarl.europa.eu/doceo/document/PV-5-2002-09-05_EN.pdf,200,308753,https://europarl.europa.eu/doceo/document/PV-5-2002-09-05_EN.html,200,0
2002-09-23,https://europarl.europa.eu/doceo/document/PV-5-2002-09-23_EN.pdf,200,139947,https://europarl.europa.eu/doceo/document/PV-5-2002-09-23_EN.html,200,0
2002-09-24,https://europarl.europa.eu/doceo/document/PV-5-2002-09-24_EN.pdf,200,79486,https://europarl.europa.eu/doceo/document/PV-5-2002-09-24_EN.html,200,0
2002-09-25,https://europarl.europa.eu/doceo/document/PV-5-2002-09-25_EN.pdf,200,333838,https://europarl.europa.eu/doceo/document/PV-5-2002-09-25_EN.html,200,0
